CA;ODS;Indicador;Descripción;Año;Valor
ARAGÓN;Salud y bienestar;3.4.1.1;Tasa de mortalidad atribuida a las enfermedades cardiovasculares;2010;304,5760826
ARAGÓN;Salud y bienestar;3.4.1.1;Tasa de mortalidad atribuida a las enfermedades cardiovasculares;2011;314,7718127
ARAGÓN;Salud y bienestar;3.4.1.1;Tasa de mortalidad atribuida a las enfermedades cardiovasculares;2012;318,1102832
ARAGÓN;Salud y bienestar;3.4.1.1;Tasa de mortalidad atribuida a las enfermedades cardiovasculares;2013;315,8479224
ARAGÓN;Salud y bienestar;3.4.1.1;Tasa de mortalidad atribuida a las enfermedades cardiovasculares;2014;315,5079972
ARAGÓN;Salud y bienestar;3.4.1.1;Tasa de mortalidad atribuida a las enfermedades cardiovasculares;2015;342,807511
ARAGÓN;Salud y bienestar;3.4.1.1;Tasa de mortalidad atribuida a las enfermedades cardiovasculares;2016;320,8716164
ARAGÓN;Salud y bienestar;3.4.1.1;Tasa de mortalidad atribuida a las enfermedades cardiovasculares;2017;327,6547943
ARAGÓN;Salud y bienestar;3.4.1.1;Tasa de mortalidad atribuida a las enfermedades cardiovasculares;2018;326,2060008
ARAGÓN;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2010;39,96026298
ARAGÓN;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2011;38,67706584
ARAGÓN;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2012;43,26001507
ARAGÓN;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2013;35,44390683
ARAGÓN;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2014;37,26472408
ARAGÓN;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2015;40,9311109
ARAGÓN;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2016;36,15026968
ARAGÓN;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2017;40,81434111
ARAGÓN;Salud y bienestar;3.4.1.2;Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas;2018;35,03750381
ARAGÓN;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2010;22,99389
ARAGÓN;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2011;30,04911
ARAGÓN;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2012;29,46156
ARAGÓN;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2013;28,54995
ARAGÓN;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2014;32,89835
ARAGÓN;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2015;34,57582
ARAGÓN;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2016;19,44216
ARAGÓN;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2017;33,97395
ARAGÓN;Salud y bienestar;3.4.1.3;Tasa de mortalidad atribuida a la diabetes;2018;29,64127
ARAGÓN;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2010;258,9603634
ARAGÓN;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2011;268,8056076
ARAGÓN;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2012;267,3916449
ARAGÓN;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2013;271,9364438
ARAGÓN;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2014;275,1567
ARAGÓN;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2015;272,0670514
ARAGÓN;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2016;283,2783738
ARAGÓN;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2017;284,6363267
ARAGÓN;Salud y bienestar;3.4.1.4;Tasa de mortalidad atribuida al cáncer;2018;264,5673552
ARAGÓN;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2010;7,069320266
ARAGÓN;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2011;6,619728576
ARAGÓN;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2012;7,384037054
ARAGÓN;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2013;7,343557864
ARAGÓN;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2014;8,732743421
ARAGÓN;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2015;9,91123018
ARAGÓN;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2016;8,581891753
ARAGÓN;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2017;7,600435961
ARAGÓN;Salud y bienestar;3.4.2.1;Tasa de mortalidad por suicidio;2018;9,120391447
ARAGÓN;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2010;6,920492471
ARAGÓN;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2011;5,355286039
ARAGÓN;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2012;5,071863835
ARAGÓN;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2013;3,896581724
ARAGÓN;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2014;5,19447669
ARAGÓN;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2015;4,00988702
ARAGÓN;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2016;5,392162075
ARAGÓN;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2017;5,320305173
ARAGÓN;Salud y bienestar;3.6.1.1;Tasa de mortalidad por lesiones debidas a accidentes de tráfico;2018;5,700244655
ARAGÓN;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2010;0,180147721
ARAGÓN;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2011;0,03553534
ARAGÓN;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2012;0,21028283
ARAGÓN;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2013;0,034489894
ARAGÓN;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2014;0,101200918
ARAGÓN;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2015;0,033158698
ARAGÓN;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2016;0,130770237
ARAGÓN;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2017;0,128464528
ARAGÓN;Salud y bienestar;3.7.2.1;Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad;2018;0,062978241
ARAGÓN;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2010;10,07565337
ARAGÓN;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2011;7,97669418
ARAGÓN;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2012;7,391319578
ARAGÓN;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2013;8,970358814
ARAGÓN;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2014;7,09700428
ARAGÓN;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2015;7,854147416
ARAGÓN;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2016;6,589611671
ARAGÓN;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2017;5,687138052
ARAGÓN;Salud y bienestar;3.7.2.2;Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad;2018;6,37633971
ARAGÓN;Salud y bienestar;3.8.1.1;;2015;0,202
ARAGÓN;Salud y bienestar;3.8.1.1;;2016;0,018
ARAGÓN;Salud y bienestar;3.8.1.1;;2017;0,1174
ARAGÓN;Salud y bienestar;3.8.1.1;;2018;0
ARAGÓN;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2010;0,818552873
ARAGÓN;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2011;0,669410755
ARAGÓN;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2012;1,118793493
ARAGÓN;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2013;0,974145431
ARAGÓN;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2014;1,053951792
ARAGÓN;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2015;0,605265965
ARAGÓN;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2016;0,987297281
ARAGÓN;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2017;0,760043596
ARAGÓN;Salud y bienestar;3.9.3.1;Tasa de mortalidad atribuida a intoxicaciones involuntarias;2018;0,684029359
ARAGÓN;Salud y bienestar;3.a.1.1;Porcentaje de fumadores diarios. Población de 15 y más años.;2011;25,87149112
ARAGÓN;Salud y bienestar;3.a.1.1;Porcentaje de fumadores diarios. Población de 15 y más años.;2012;25,87149112
ARAGÓN;Salud y bienestar;3.a.1.1;Porcentaje de fumadores diarios. Población de 15 y más años.;2014;23,93469244
ARAGÓN;Salud y bienestar;3.a.1.1;Porcentaje de fumadores diarios. Población de 15 y más años.;2017;24,125406
ARAGÓN;Salud y bienestar;3.c.1.1;;2010;59,15667705
ARAGÓN;Salud y bienestar;3.c.1.1;;2011;60,39634169
ARAGÓN;Salud y bienestar;3.c.1.1;;2012;60,84548549
ARAGÓN;Salud y bienestar;3.c.1.1;;2013;61,49623564
ARAGÓN;Salud y bienestar;3.c.1.1;;2014;62,65818156
ARAGÓN;Salud y bienestar;3.c.1.1;;2015;63,91009661
ARAGÓN;Salud y bienestar;3.c.1.1;;2016;65,23357953
ARAGÓN;Salud y bienestar;3.c.1.1;;2017;66,99235037
ARAGÓN;Salud y bienestar;3.c.1.1;;2018;67,77294322
ARAGÓN;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2010;61,21708187
ARAGÓN;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2011;62,1748934
ARAGÓN;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2012;61,60764189
ARAGÓN;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2013;60,71504491
ARAGÓN;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2014;61,93441963
ARAGÓN;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2015;63,12136396
ARAGÓN;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2016;64,73207501
ARAGÓN;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2017;66,89335065
ARAGÓN;Salud y bienestar;3.c.1.2;Número de enfermeras por cada 10.000 habitantes;2018;67,47004739
ARAGÓN;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2010;4,708434122
ARAGÓN;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2011;5,008223011
ARAGÓN;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2012;5,731117202
ARAGÓN;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2013;5,934044968
ARAGÓN;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2014;6,23490749
ARAGÓN;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2015;6,560132143
ARAGÓN;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2016;6,808303699
ARAGÓN;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2017;7,013749538
ARAGÓN;Salud y bienestar;3.c.1.3;Número de dentistas por cada 10.000 habitantes;2018;7,254355263
ARAGÓN;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2010;12,31036094
ARAGÓN;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2011;12,4200954
ARAGÓN;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2012;12,56810839
ARAGÓN;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2013;12,8821356
ARAGÓN;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2014;13,17849854
ARAGÓN;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2015;13,28711158
ARAGÓN;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2016;13,41144646
ARAGÓN;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2017;13,66196164
ARAGÓN;Salud y bienestar;3.c.1.4;Número de farmacéuticos por cada 10.000 habitantes;2018;13,65302979
ARAGÓN;Educación de calidad;4.3.1.1;Personas entre 18 y 64 años de edad que han realizado actividades educativas en los últimos 12 meses según tipo de educación;2011;42,1799877
ARAGÓN;Educación de calidad;4.3.1.1;Personas entre 18 y 64 años de edad que han realizado actividades educativas en los últimos 12 meses según tipo de educación;2016;49,31944738
ARAGÓN;Educación de calidad;4.3.1.2;;2010;12,02613409
ARAGÓN;Educación de calidad;4.3.1.2;;2011;12,94144676
ARAGÓN;Educación de calidad;4.3.1.2;;2012;12,57096475
ARAGÓN;Educación de calidad;4.3.1.2;;2013;12,52991916
ARAGÓN;Educación de calidad;4.3.1.2;;2014;11,0725224
ARAGÓN;Educación de calidad;4.3.1.2;;2015;11,15801424
ARAGÓN;Educación de calidad;4.3.1.2;;2016;11,37670408
ARAGÓN;Educación de calidad;4.3.1.2;;2017;12,11911748
ARAGÓN;Educación de calidad;4.3.1.2;;2018;12,0660557
ARAGÓN;Educación de calidad;4.3.1.2;;2019;9,731272725
ARAGÓN;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2010;67,5484852
ARAGÓN;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2011;67,68627498
ARAGÓN;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2012;71,35294409
ARAGÓN;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2013;73,58188226
ARAGÓN;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2014;74,63686082
ARAGÓN;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2015;74,67414605
ARAGÓN;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2016;74,16412819
ARAGÓN;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2017;74,67316365
ARAGÓN;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2018;75,0008992
ARAGÓN;Educación de calidad;4.3.1.3;Porcentaje de los jóvenes (15-24 años) que estudian formación académica o capacitación en las últimas cuatro semanas;2019;75,82092042
ARAGÓN;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2010;20,30729013
ARAGÓN;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2011;20,81521491
ARAGÓN;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2012;20,87153089
ARAGÓN;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2013;21,00378316
ARAGÓN;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2014;19,92241193
ARAGÓN;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2015;20,22655703
ARAGÓN;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2016;20,18580089
ARAGÓN;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2017;21,08179077
ARAGÓN;Educación de calidad;4.3.1.4;Porcentaje de la población de 15 a 64 años que estudian formación académica o capacitación en las últimas cuatro semanas;2018;21,18540809
