"CA","ODS","Indicador","Descripción","Año","Valor"
"CANARIAS","Industria, tinnovación e infraestructura","9.5.2.1","Número de investigadores (en equivalente a tiempo completo) por cada millón de habitantes",2016,"1069,496328126"
"CANARIAS","Industria, tinnovación e infraestructura","9.5.2.1","Número de investigadores (en equivalente a tiempo completo) por cada millón de habitantes",2017,"1102,593257218"
"CANARIAS","Industria, tinnovación e infraestructura","9.5.2.1","Número de investigadores (en equivalente a tiempo completo) por cada millón de habitantes",2018,"1169,064029685"
"CANTABRIA","Salud y bienestar","3.1.2.1","Proporción de partos atendidos por personal sanitario especializado",2010,"99,890510949"
"CANTABRIA","Salud y bienestar","3.1.2.1","Proporción de partos atendidos por personal sanitario especializado",2011,"99,980916031"
"CANTABRIA","Salud y bienestar","3.1.2.1","Proporción de partos atendidos por personal sanitario especializado",2012,"99,979863069"
"CANTABRIA","Salud y bienestar","3.1.2.1","Proporción de partos atendidos por personal sanitario especializado",2013,"99,915343915"
"CANTABRIA","Salud y bienestar","3.1.2.1","Proporción de partos atendidos por personal sanitario especializado",2014,"99,865771812"
"CANTABRIA","Salud y bienestar","3.1.2.1","Proporción de partos atendidos por personal sanitario especializado",2015,"99,906542056"
"CANTABRIA","Salud y bienestar","3.1.2.1","Proporción de partos atendidos por personal sanitario especializado",2016,"99,95200384"
"CANTABRIA","Salud y bienestar","3.1.2.1","Proporción de partos atendidos por personal sanitario especializado",2017,"99,926053734"
"CANTABRIA","Salud y bienestar","3.1.2.1","Proporción de partos atendidos por personal sanitario especializado",2018,"99,946680885"
"CANTABRIA","Fin de la pobreza","1.2.1.1",,2010,"20,1"
"CANTABRIA","Fin de la pobreza","1.2.1.1",,2011,"16,7"
"CANTABRIA","Fin de la pobreza","1.2.1.1",,2012,"17,7"
"CANTABRIA","Fin de la pobreza","1.2.1.1",,2013,"17,8"
"CANTABRIA","Fin de la pobreza","1.2.1.1",,2014,"20,6"
"CANTABRIA","Fin de la pobreza","1.2.1.1",,2015,"14,9"
"CANTABRIA","Fin de la pobreza","1.2.1.1",,2016,"15,3"
"CANTABRIA","Fin de la pobreza","1.2.1.1",,2017,"17,6"
"CANTABRIA","Fin de la pobreza","1.2.1.1",,2018,"19,9"
"CANTABRIA","Fin de la pobreza","1.2.1.1_1","Población en riesgo de pobreza relativa (ingresos < 60% mediana). Mediana de cada comunidad autónoma",2010,"20,1"
"CANTABRIA","Fin de la pobreza","1.2.1.1_1","Población en riesgo de pobreza relativa (ingresos < 60% mediana). Mediana de cada comunidad autónoma",2011,"14,6"
"CANTABRIA","Fin de la pobreza","1.2.1.1_1","Población en riesgo de pobreza relativa (ingresos < 60% mediana). Mediana de cada comunidad autónoma",2012,"14,6"
"CANTABRIA","Fin de la pobreza","1.2.1.1_1","Población en riesgo de pobreza relativa (ingresos < 60% mediana). Mediana de cada comunidad autónoma",2013,"14,4"
"CANTABRIA","Fin de la pobreza","1.2.1.1_1","Población en riesgo de pobreza relativa (ingresos < 60% mediana). Mediana de cada comunidad autónoma",2014,"19,2"
"CANTABRIA","Fin de la pobreza","1.2.1.1_1","Población en riesgo de pobreza relativa (ingresos < 60% mediana). Mediana de cada comunidad autónoma",2015,"16,1"
"CANTABRIA","Fin de la pobreza","1.2.1.1_1","Población en riesgo de pobreza relativa (ingresos < 60% mediana). Mediana de cada comunidad autónoma",2016,"14,9"
"CANTABRIA","Fin de la pobreza","1.2.1.1_1","Población en riesgo de pobreza relativa (ingresos < 60% mediana). Mediana de cada comunidad autónoma",2017,17
"CANTABRIA","Fin de la pobreza","1.2.1.1_1","Población en riesgo de pobreza relativa (ingresos < 60% mediana). Mediana de cada comunidad autónoma",2018,"19,3"
"CANTABRIA","Fin de la pobreza","1.2.1.2",,2010,"14,6267"
"CANTABRIA","Fin de la pobreza","1.2.1.2",,2011,"14,7363"
"CANTABRIA","Fin de la pobreza","1.2.1.2",,2012,"16,0571"
"CANTABRIA","Fin de la pobreza","1.2.1.2",,2013,"13,1784"
"CANTABRIA","Fin de la pobreza","1.2.1.2",,2014,"19,1858"
"CANTABRIA","Fin de la pobreza","1.2.1.2",,2015,"13,9413"
"CANTABRIA","Fin de la pobreza","1.2.1.2",,2016,"15,3151"
"CANTABRIA","Fin de la pobreza","1.2.1.2",,2017,"12,9983"
"CANTABRIA","Fin de la pobreza","1.2.1.2",,2018,"15,399"
"CANTABRIA","Fin de la pobreza","1.2.1.2_1",,2010,"13,7111"
"CANTABRIA","Fin de la pobreza","1.2.1.2_1",,2011,"14,1372"
"CANTABRIA","Fin de la pobreza","1.2.1.2_1",,2012,"12,8063"
"CANTABRIA","Fin de la pobreza","1.2.1.2_1",,2013,"11,5295"
"CANTABRIA","Fin de la pobreza","1.2.1.2_1",,2014,"19,1858"
"CANTABRIA","Fin de la pobreza","1.2.1.2_1",,2015,"14,3114"
"CANTABRIA","Fin de la pobreza","1.2.1.2_1",,2016,"14,7655"
"CANTABRIA","Fin de la pobreza","1.2.1.2_1",,2017,"12,6698"
"CANTABRIA","Fin de la pobreza","1.2.1.2_1",,2018,"15,1289"
"CANTABRIA","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2010,"22,5"
"CANTABRIA","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2011,23
"CANTABRIA","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2012,"24,1"
"CANTABRIA","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2013,"25,3"
"CANTABRIA","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2014,"27,4"
"CANTABRIA","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2015,"20,4"
"CANTABRIA","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2016,"24,6"
"CANTABRIA","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2017,"20,5"
"CANTABRIA","Fin de la pobreza","1.2.2.1","Población en riesgo de pobreza o exclusión social: indicador AROPE",2018,25
"CANTABRIA","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2010,"22,5"
"CANTABRIA","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2011,"21,1"
"CANTABRIA","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2012,"21,2"
"CANTABRIA","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2013,"21,9"
"CANTABRIA","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2014,"26,5"
"CANTABRIA","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2015,"21,5"
"CANTABRIA","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2016,"24,3"
"CANTABRIA","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2017,"20,4"
"CANTABRIA","Fin de la pobreza","1.2.2.1_1","Población en riesgo de pobreza o exclusión social: indicador AROPE, considerando la mediana de cada comunidad autónoma",2018,"24,5"
"CANTABRIA","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2010,"1,5"
"CANTABRIA","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2011,"1,5"
"CANTABRIA","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2012,"2,3"
"CANTABRIA","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2013,"3,9"
"CANTABRIA","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2014,"3,5"
"CANTABRIA","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2015,"3,5"
"CANTABRIA","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2016,"7,5"
"CANTABRIA","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2017,"2,2"
"CANTABRIA","Fin de la pobreza","1.2.2.2","Población con carencia material severa",2018,"3,6"
"CANTABRIA","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2010,"8,9"
"CANTABRIA","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2011,"13,8"
"CANTABRIA","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2012,"11,9"
"CANTABRIA","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2013,"11,1"
"CANTABRIA","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2014,"18,4"
"CANTABRIA","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2015,"15,5"
"CANTABRIA","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2016,16
"CANTABRIA","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2017,"9,3"
"CANTABRIA","Fin de la pobreza","1.2.2.3","Población viviendo en hogares con baja intensidad de trabajo",2018,"11,2"
"CANTABRIA","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2010,0
"CANTABRIA","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2011,0
"CANTABRIA","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2012,0
"CANTABRIA","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2013,0
"CANTABRIA","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2014,0
"CANTABRIA","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2015,0
"CANTABRIA","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2016,"0,34398482"
"CANTABRIA","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2017,0
"CANTABRIA","Fin de la pobreza","1.5.1.1","Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes",2018,0
"CANTABRIA","Reducción de las desigualdades","10.1.1.1","Tasas de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población, cogiendo el 40% más pobre de cada Comunidad Autónoma",2015,"-0,238410985"
"CANTABRIA","Reducción de las desigualdades","10.1.1.1","Tasas de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población, cogiendo el 40% más pobre de cada Comunidad Autónoma",2016,"2,91457546"
"CANTABRIA","Reducción de las desigualdades","10.1.1.1","Tasas de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población, cogiendo el 40% más pobre de cada Comunidad Autónoma",2017,"2,911135385"
"CANTABRIA","Reducción de las desigualdades","10.1.1.1","Tasas de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población, cogiendo el 40% más pobre de cada Comunidad Autónoma",2018,"2,804114955"
"CANTABRIA","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2011,"2,019945563"
"CANTABRIA","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2012,"-0,13333822"
"CANTABRIA","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2013,"-1,168844389"
"CANTABRIA","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2014,"-1,651084059"
"CANTABRIA","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2015,"-0,542894885"
"CANTABRIA","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2016,"-0,567549119"
"CANTABRIA","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2017,"1,343994828"
"CANTABRIA","Reducción de las desigualdades","10.1.1.2","Tasas de crecimiento per cápita de los gastos de los hogares de la población total",2018,"2,55771842"
"CANTABRIA","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2011,"4,299975606"
"CANTABRIA","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2012,"0,542922549"
"CANTABRIA","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2013,"-0,960872718"
"CANTABRIA","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2014,"-0,993369457"
"CANTABRIA","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2015,"-0,24751919"
"CANTABRIA","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2016,"-1,515869913"
"CANTABRIA","Reducción de las desigualdades","10.1.1.3","Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población",2017,"1,290747274"
