CA,ODS,Indicador,Descripción,Year,Value
"BALEARS, ILLES",Fin de la pobreza,1.2.2.3,Población viviendo en hogares con baja intensidad de trabajo,2015,8.40
"BALEARS, ILLES",Fin de la pobreza,1.2.2.3,Población viviendo en hogares con baja intensidad de trabajo,2016,6.70
"BALEARS, ILLES",Fin de la pobreza,1.2.2.3,Población viviendo en hogares con baja intensidad de trabajo,2017,3.70
"BALEARS, ILLES",Fin de la pobreza,1.2.2.3,Población viviendo en hogares con baja intensidad de trabajo,2018,4.40
"BALEARS, ILLES",Fin de la pobreza,1.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2010,0.00
"BALEARS, ILLES",Fin de la pobreza,1.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2011,0.00
"BALEARS, ILLES",Fin de la pobreza,1.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2012,0.00
"BALEARS, ILLES",Fin de la pobreza,1.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2013,0.00
"BALEARS, ILLES",Fin de la pobreza,1.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2014,0.00
"BALEARS, ILLES",Fin de la pobreza,1.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2015,0.00
"BALEARS, ILLES",Fin de la pobreza,1.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2016,0.00
"BALEARS, ILLES",Fin de la pobreza,1.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2017,0.00
"BALEARS, ILLES",Fin de la pobreza,1.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2018,0.00
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.1,"Tasas de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población, cogiendo el 40% más pobre de cada Comunidad Autónoma",2015,-2.44
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.1,"Tasas de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población, cogiendo el 40% más pobre de cada Comunidad Autónoma",2016,2.80
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.1,"Tasas de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población, cogiendo el 40% más pobre de cada Comunidad Autónoma",2017,-0.42
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.1,"Tasas de crecimiento per cápita de los ingresos de los hogares del 40% más pobre de la población, cogiendo el 40% más pobre de cada Comunidad Autónoma",2018,6.10
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.2,Tasas de crecimiento per cápita de los gastos de los hogares de la población total,2011,-1.28
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.2,Tasas de crecimiento per cápita de los gastos de los hogares de la población total,2012,-3.70
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.2,Tasas de crecimiento per cápita de los gastos de los hogares de la población total,2013,-3.07
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.2,Tasas de crecimiento per cápita de los gastos de los hogares de la población total,2014,-0.31
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.2,Tasas de crecimiento per cápita de los gastos de los hogares de la población total,2015,0.33
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.2,Tasas de crecimiento per cápita de los gastos de los hogares de la población total,2016,1.72
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.2,Tasas de crecimiento per cápita de los gastos de los hogares de la población total,2017,2.52
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.2,Tasas de crecimiento per cápita de los gastos de los hogares de la población total,2018,3.15
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.3,Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,2011,-2.61
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.3,Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,2012,-4.63
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.3,Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,2013,-5.26
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.3,Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,2014,0.27
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.3,Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,2015,0.40
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.3,Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,2016,3.42
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.3,Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,2017,2.09
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.3,Tasas de crecimiento per cápita de los gastos de los hogares del 40% más pobre de la población,2018,4.89
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.4,Tasas de crecimiento per cápita de los ingresos de los hogares de la población total,2015,-1.17
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.4,Tasas de crecimiento per cápita de los ingresos de los hogares de la población total,2016,1.90
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.4,Tasas de crecimiento per cápita de los ingresos de los hogares de la población total,2017,2.85
"BALEARS, ILLES",Reducción de las desigualdades,10.1.1.4,Tasas de crecimiento per cápita de los ingresos de los hogares de la población total,2018,4.97
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1,Proporción de personas que viven por debajo del 50% de la mediana de los ingresos,2010,13.80
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1,Proporción de personas que viven por debajo del 50% de la mediana de los ingresos,2011,17.00
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1,Proporción de personas que viven por debajo del 50% de la mediana de los ingresos,2012,14.00
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1,Proporción de personas que viven por debajo del 50% de la mediana de los ingresos,2013,15.20
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1,Proporción de personas que viven por debajo del 50% de la mediana de los ingresos,2014,15.40
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1,Proporción de personas que viven por debajo del 50% de la mediana de los ingresos,2015,18.00
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1,Proporción de personas que viven por debajo del 50% de la mediana de los ingresos,2016,10.00
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1,Proporción de personas que viven por debajo del 50% de la mediana de los ingresos,2017,13.10
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1,Proporción de personas que viven por debajo del 50% de la mediana de los ingresos,2018,9.40
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1_1,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2010,15.60
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1_1,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2011,18.60
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1_1,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2012,14.20
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1_1,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2013,15.20
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1_1,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2014,15.40
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1_1,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2015,19.90
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1_1,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2016,12.20
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1_1,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2017,13.00
"BALEARS, ILLES",Reducción de las desigualdades,10.2.1.1_1,"Proporción de personas que viven por debajo del 50% de la mediana de los ingresos, cogiendo mediana de cada comunidad autónoma",2018,13.50
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.1,,2010,21.73
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.1,,2011,24.20
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.1,,2012,21.01
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.1,,2013,21.97
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.1,,2014,24.48
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.1,,2015,22.61
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.1,,2016,20.61
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.1,,2017,18.41
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.1,,2018,19.67
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.2,,2010,20.60
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.2,,2011,20.11
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.2,,2012,20.90
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.2,,2013,19.53
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.2,,2014,21.81
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.2,,2015,20.51
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.2,,2016,11.49
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.2,,2017,16.75
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.1.1.2,,2018,9.70
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2010,0.00
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2010,0.09
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2011,0.00
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2011,0.18
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2012,0.00
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2012,0.00
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2013,0.00
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2013,0.00
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2014,0.00
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2014,0.00
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2015,0.00
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2015,0.35
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2016,0.00
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2016,0.09
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2017,0.00
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2017,0.26
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2018,0.00
"BALEARS, ILLES",Ciudades y comunidades sostenibles,11.5.1.1,Número de personas muertas directamente atribuido a desastres por cada 100.000 habitantes,2018,0.85
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2010,0.00
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2010,0.09
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2011,0.00
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2011,0.18
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2012,0.00
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2012,0.00
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2013,0.00
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2013,0.00
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2014,0.00
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2014,0.00
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2015,0.00
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2015,0.35
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2016,0.00
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2016,0.09
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2017,0.00
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2017,0.26
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2018,0.00
"BALEARS, ILLES",Acción por el clima,13.1.2.1,,2018,0.85
"BALEARS, ILLES",Acción por el clima,13.2.1.1,Total de Emisiones de Gases Efecto Invernadero de las unidades residentes per capita,2017,8.24
"BALEARS, ILLES",Acción por el clima,13.2.1.1,Total de Emisiones de Gases Efecto Invernadero de las unidades residentes per capita,2018,8.18
"BALEARS, ILLES",Acción por el clima,13.2.1.2,Total de Emisiones de Gases Efecto Invernadero de las unidades residentes por PIB,2017,0.31
"BALEARS, ILLES",Acción por el clima,13.2.1.2,Total de Emisiones de Gases Efecto Invernadero de las unidades residentes por PIB,2018,0.31
"BALEARS, ILLES","Paz, justicia e instituciones sólidas",16.1.4.1,Proporción de la población que se siente segura al caminar sola en su zona de residencia ,2013,80.70
"BALEARS, ILLES",Hambre cero,2.2.2.1,"Proporción de menores de 2 a 17 años con obesidad, sobrepeso o peso insuficiente",2011,47.50
"BALEARS, ILLES",Hambre cero,2.2.2.1,"Proporción de menores de 2 a 17 años con obesidad, sobrepeso o peso insuficiente",2012,47.50
"BALEARS, ILLES",Hambre cero,2.2.2.1,"Proporción de menores de 2 a 17 años con obesidad, sobrepeso o peso insuficiente",2017,51.51
"BALEARS, ILLES",Hambre cero,2.4.1.1,,2010,15.48
"BALEARS, ILLES",Hambre cero,2.4.1.1,,2011,14.90
"BALEARS, ILLES",Hambre cero,2.4.1.1,,2012,15.00
"BALEARS, ILLES",Hambre cero,2.4.1.1,,2013,13.51
"BALEARS, ILLES",Hambre cero,2.4.1.1,,2014,13.42
"BALEARS, ILLES",Hambre cero,2.4.1.1,,2015,13.39
"BALEARS, ILLES",Hambre cero,2.4.1.1,,2016,14.96
"BALEARS, ILLES",Hambre cero,2.4.1.1,,2017,15.73
"BALEARS, ILLES",Hambre cero,2.4.1.1,,2018,16.23
"BALEARS, ILLES",Hambre cero,2.4.1.1,,2019,18.19
"BALEARS, ILLES",Salud y bienestar,3.1.1.1,Tasa de mortalidad materna,2010,0.00
"BALEARS, ILLES",Salud y bienestar,3.1.1.1,Tasa de mortalidad materna,2011,8.88
"BALEARS, ILLES",Salud y bienestar,3.1.1.1,Tasa de mortalidad materna,2012,9.09
"BALEARS, ILLES",Salud y bienestar,3.1.1.1,Tasa de mortalidad materna,2013,0.00
"BALEARS, ILLES",Salud y bienestar,3.1.1.1,Tasa de mortalidad materna,2014,0.00
"BALEARS, ILLES",Salud y bienestar,3.1.1.1,Tasa de mortalidad materna,2015,9.44
"BALEARS, ILLES",Salud y bienestar,3.1.1.1,Tasa de mortalidad materna,2016,0.00
"BALEARS, ILLES",Salud y bienestar,3.1.1.1,Tasa de mortalidad materna,2017,0.00
"BALEARS, ILLES",Salud y bienestar,3.1.1.1,Tasa de mortalidad materna,2018,0.00
"BALEARS, ILLES",Salud y bienestar,3.2.1.1,Tasa de mortalidad de niños menores de 5 años,2010,4.26
"BALEARS, ILLES",Salud y bienestar,3.2.1.1,Tasa de mortalidad de niños menores de 5 años,2011,4.44
"BALEARS, ILLES",Salud y bienestar,3.2.1.1,Tasa de mortalidad de niños menores de 5 años,2012,3.45
"BALEARS, ILLES",Salud y bienestar,3.2.1.1,Tasa de mortalidad de niños menores de 5 años,2013,3.13
"BALEARS, ILLES",Salud y bienestar,3.2.1.1,Tasa de mortalidad de niños menores de 5 años,2014,3.19
"BALEARS, ILLES",Salud y bienestar,3.2.1.1,Tasa de mortalidad de niños menores de 5 años,2015,3.30
"BALEARS, ILLES",Salud y bienestar,3.2.1.1,Tasa de mortalidad de niños menores de 5 años,2016,3.96
"BALEARS, ILLES",Salud y bienestar,3.2.1.1,Tasa de mortalidad de niños menores de 5 años,2017,3.79
"BALEARS, ILLES",Salud y bienestar,3.2.2.1,Tasa de mortalidad neonatal,2010,2.26
"BALEARS, ILLES",Salud y bienestar,3.2.2.1,Tasa de mortalidad neonatal,2011,2.13
"BALEARS, ILLES",Salud y bienestar,3.2.2.1,Tasa de mortalidad neonatal,2012,1.73
"BALEARS, ILLES",Salud y bienestar,3.2.2.1,Tasa de mortalidad neonatal,2013,1.99
"BALEARS, ILLES",Salud y bienestar,3.2.2.1,Tasa de mortalidad neonatal,2014,1.87
